graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
101,-3.000000000e+00,8.000000000e+00,3.141592503e+00,-3.024106503e+00,7.968461037e+00,3.140389919e+00,2.410650253e-02,3.153896332e-02,-1.202596352e-03,3.969672322e-02,1.202596352e-03
102,-2.000000000e+00,-8.000000000e+00,0.000000000e+00,-2.015138626e+00,-7.987118721e+00,8.314783918e-05,-1.513862610e-02,1.288127899e-02,8.314783918e-05,1.987725683e-02,8.314783918e-05
103,-2.000000000e+00,-7.000000000e+00,1.570796371e+00,-2.035372734e+00,-6.971876144e+00,1.571713209e+00,2.812385559e-02,3.537273407e-02,9.168343968e-04,4.519050196e-02,9.168343968e-04
104,-2.000000000e+00,-6.000000000e+00,0.000000000e+00,-2.056721449e+00,-5.992588043e+00,6.016200641e-04,-5.672144890e-02,7.411956787e-03,6.016200641e-04,5.720366910e-02,6.016200641e-04
105,-2.000000000e+00,-5.000000000e+00,1.570796371e+00,-2.078848124e+00,-4.981721878e+00,1.572014928e+00,1.827812195e-02,7.884812355e-02,1.218555262e-03,8.093896508e-02,1.218555262e-03
106,-2.000000000e+00,-4.000000000e+00,0.000000000e+00,-2.065433741e+00,-4.003894329e+00,6.692335010e-04,-6.543374062e-02,-3.894329071e-03,6.692335010e-04,6.554952264e-02,6.692335010e-04
107,-2.000000000e+00,-3.000000000e+00,1.570796371e+00,-2.052760601e+00,-3.025153637e+00,1.570697904e+00,-2.515363693e-02,5.276060104e-02,-9.843070438e-05,5.844986439e-02,9.843070438e-05
108,-2.000000000e+00,-2.000000000e+00,0.000000000e+00,-2.075622082e+00,-2.016375065e+00,1.709345088e-05,-7.562208176e-02,-1.637506485e-02,1.709345088e-05,7.737468183e-02,1.709345088e-05
109,-2.000000000e+00,-1.000000000e+00,1.570796371e+00,-2.060910702e+00,-1.037605643e+00,1.570396066e+00,-3.760558367e-02,6.091070175e-02,-4.002739443e-04,7.158417255e-02,4.002739443e-04
110,-2.000000000e+00,0.000000000e+00,0.000000000e+00,-2.045413971e+00,-5.418384075e-02,-3.367169120e-04,-4.541397095e-02,-5.418384075e-02,-3.367169120e-04,7.069878280e-02,3.367169120e-04
111,-2.000000000e+00,1.000000000e+00,1.570796371e+00,-2.056844234e+00,9.699155688e-01,1.570481896e+00,-3.008443117e-02,5.684423447e-02,-3.145030641e-04,6.431438029e-02,3.145030641e-04
112,-2.000000000e+00,2.000000000e+00,0.000000000e+00,-2.044917107e+00,1.947243571e+00,2.311709104e-04,-4.491710663e-02,-5.275642872e-02,2.311709104e-04,6.928770989e-02,2.311709104e-04
113,-2.000000000e+00,3.000000000e+00,1.570796371e+00,-2.029844284e+00,2.933700800e+00,1.571190119e+00,-6.629920006e-02,2.984416485e-02,3.937781439e-04,7.270666212e-02,3.937781439e-04
